label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09
0	38 N	-1.3191	FABRICE	guinea pig	0.966	334	1.2055	624	N/A	-488
5	n/a	1.4696	lISE	rabbit	0.9451	967	2.0224	-232	1.2541	1778
1	-1095 N	-0.2544	Andrew	bird	1.3459	1052	0.7052	-252	1.1388	-395
2	1341 N	2.1357	Michael	hamster	1.8626	-163	-0.0847	-575	1.6171	1066
1	1340 N	0.8925	Andrew	bird	0.6891	983	0.2436	791	1.5623	-1046
2	211 N	0.4131	Michael	hamster	0.3011	1732	-0.3036	571	0.1329	1587
4	1089 N	0.1891	Lise	cat, fish, chicken	-0.4488	1833	0.6485	-878	0.6539	847
1	16 N	0.7623	Andrew	pig	0.5436	190	1.1858	332	2.2017	-367
1	55 N	3.1203	Andrew	ferret	1.1928	918	-0.4991	158	0.7483	-13
1	58 N	1.0422	Andrew	bird	1.6501	0	1.2947	1383	-0.2815	-1179
1	-39 N	1.521	Andrew	ferret	0.4042	638	0.4555	-196	1.0706	205
0	1649 N	0.3604	Chris	guinea pig	1.276	338	1.9578	1439	0.7982	593
4	1921 N	1.2079	Lise	chicken	-0.3844	-587	0.2811	287	2.7294	1046
2	899 N	-0.0193	Sam	hamster	1.0825	-169	-1.4525	-938	-0.5996	384
2	-30 N	0.7483	Michael	hamster	0.9125	1302	1.1533	133	0.081	1765
0	1871 N	0.7851	Fabrice	guinea pig	0.5534	-173	0.2523	1345	1.338	191
5	-232 N	-0.4291	Reilly	pig	1.9426	130	1.2996	824	0.19	-529
1	-142 N	0.2546	Andrew	bird	0.8627	-103	0.3412	227	0.2392	-1486
3	785 N	-0.8167	iNAN	reptile	0.5594	1786	-0.088	138	-0.2858	-80
4	1739 N	0.2926	Eriq	dog	-0.3509	135	1.4124	81	0.9085	-911
5	736 N	0.4817	Reilly	rabbit	1.8988	480	1.7447	1059	2.2709	964
0	516 N	1.0715	Fabrice	guinea pig	1.1509	1757	0.492	1089	0.8931	-321
2	-1453 N	0.1286	Sam	hamster	0.1286	72	-0.013	-227	-0.053	361
3	535 N	0.1787	INAN	reptile	0.7333	704	1.7428	2030	1.7805	265
1	-184 N	0.7407	Andrew	FERRET	1.0589	1201	-0.9228	2124	1.348	1066
2	-162 N	-0.0346	Michael	hamster	2.0244	1281	-0.289	-1037	0.2056	449
2	494 N	1.214	Michael	hamster	0.0326	2231	0.6339	1258	1.4495	774
4	1899 N	1.3712	Lise	chicken	0.1415	-315	0.7501	-73	-0.1245	1214
3	-599 N	0.1581	Inan	dog	0.4242	1406	-0.2079	862	-0.4243	-868
3	355 N	-0.3912	Michael	dog	-0.0237	789	-0.7291	1282	-0.4309	1051
3	-285 N	0.0233	Inan	dog	1.0464	1164	-0.3319	1116	0.8864	317
2	948 N	-0.4095	Michael	hamster	0.7036	1357	0.4463	-979	0.493	520
4	1772 N	1.5246	Eriq	chicken, fish, cat	0.3558	662	0.082	-238	0.1228	1155
0	1615 N	0.4776	Lise	reptile	0.885	214	1.589	2011	0.7042	-623
0	729 N	0.1255	Chris	guinea pig	1.0785	1455	1.8198	891	-0.0746	-1171
4	?	-0.1726	Tony	rat, chicken	1.7144	104	1.2015	2260	-0.7133	1619
4	634 N	0.3289	Lise	rat, cat	0.5264	-5	1.5173	-764	0.1943	681
2	650 N	1.1714	Sam	pig	0.506	1600	0.2874	-439	1.3915	1966
1	616 N	0.5672	Andrew	ferret	1.2458	705	0.8426	1387	-0.8523	439
5	-1268 N	-0.1654	Reilly	rabbit	0.7249	1834	1.2087	1961	0.2942	490
4	718 N	-0.0127	Lise	Fish, Chicken, Cat	0.5886	-25	-0.0387	969	2.0143	1795
5	555 N	-0.3359	Reilly	rabbit	-0.35	1214	0.706	1197	-0.9736	863
5	-345 N	0.2646	Reilly	rabbit	-0.6658	916	0.0523	1828	1.0529	1183
2	967 N	0.6595	Sam	Hamster	1.1311	1373	-1.2554	-602	-1.5387	-1168
0	1990 N	1.0544	Chris	guinea pig	0.4423	2393	0.2708	1398	0.8286	1685
5	161 N	0.9811	Reilly	rabbit	1.6104	1012	1.1881		-0.6373	-605
4	857 N	0.8156	Lise	fish, chicken, rat	1.0825	347	0.9075	-1358	0.3988	1707
4	2016 N	0.0075	Lise	bird	-1.0307	-423	1.5171	-1681	-0.2862	-336
3	7 N	-0.6127	Inan	reptile	0.6114	812	-0.4242	-446	0.3961	165
0	1281 N		Chris	guinea pig	-0.2352	1850	0.3217	825	0.2075	-900
5	546 N	-0.4185	Reilly	rabbit	0.8527	1039	1.3287	1033	1.7004	-1788
2	937 N	0.2224	Fabrice	hamster	-0.1203	1072	0.0753	318	0.0481	1471
3	920 N	0.7148	Inan	reptile	0.33	1586	1.1225	1252	0.1547	586
1	417 N	0.7379	Eriq	ferret	0.7772	1082	0.4339	1250	0.5943	-68
4	1093 N	0.9159	Tony	chicken, rat	-0.4268	592	0.742	-388	1.8163	-263
3	63 N	-0.1446	Inan	dog	1.318	1549	0.3207	1239	-0.0083	-98
5	603 N	0.5566	Reilly	guinea pig	0.9597	2055	0.7373	165	1.0447	1225
3	-850 N	0.794	Inan	dog	1.607	1443	1.1063	883	-0.0993	-137
2	625 N	-0.5198	Sam	hamster	1.3464	723	-0.1852	373	None	336
1	-81 N	-0.5266	Andrew	N/A	0.15	1988	-1.1493	-688	1.2471	1037
2	992 N	0.5374	Michael	hamster	-0.9127	939	-0.8715	428	0.6645	799
2	1297 N	0.6963	Reilly	hamster	-0.113	1368	-0.5853	-689	0.0239	910
5	712 N	0.5019	Reilly	pig	0.0063	2326	0.5862	1145	0.9484	-160
3	477 N	0.6886	Inan	dog	0.4987	347	0.1303	440	-0.172	8
5	-448 N	0.4372	Reilly	rabbit	0.8434	789	1.3208	141	0.3679	809
4	1126 N	0.1494	Eriq	bird	-0.3515	73	-0.0683	1332	0.147	965
4	1084 N	0.5062	Lise	chicken	-1.443	-383	1.247	-128	None	1369
5	809 N	0.9485	Reilly	rabbit	-0.1572	1076	1.0794	1161	1.9888	-160
0	548 N	0.2248	Fabrice	guinea pig	-0.8592	1925	0.0626	487	1.489	836
0	122 N	0.5847	Vani	fish, rat, chicken	0.4446	940	0.8368	445	-0.5147	157
1	25 N	0.0563	Andrew	bird	0.5558	115	0.1031		0.5424	-482
5	-938 N	1.0651	Reilly	rabbit	-0.5051	937	2.1377	?	0.3349	832
4	808 N	0.8372	Lise	chicken, fish	0.0401	-191	1.6389	-1221	0.58	-376
2	650 N	1.6328	Sam	hamster	0.7266	111	-0.9935	1205	-0.3347	486
5	-204 N	0.5645	Reilly	hamster	1.3975	1664	0.5348	1185	0.7357	271
2	-432 N	0.3837	sAM	hamster	0.3983	1095	-0.0647	NULL	1.6292	466
0	1268 N	0.978	Vani	Guinea Pig	-0.0291	688	0.4124	1001	0.0322	-656
2	61 N	0.6222	Michael	hamster	1.9469	2681	0.532	-374	-0.3007	1389
0	1130 N	0.9751	Chris	guinea pig	-1.2561	-82	-0.403	1644	0.4509	153
5	33 N	0.7781	Reilly	rabbit	0.1083	457	0.4659	717	-0.7545	67
4	986 N	0.251	Tony	guinea pig	0.0529	1108	0.0217	388	1.0896	741
1	-108 N	1.0192	Andrew	bird	0.8701	196	0.6135	475	0.2462	878
2		-0.8988	Sam	hamster	-0.1548	1484	0.6782	634	None	728
3	-464 N	0.0643	Reilly	dog	1.2104	862	0.0044	-3	-0.7139	-1303
5	1162 N	-0.0177	Reilly	rabbit	-0.3468	437	0.5378	1820	1.867	1661
5	-615 N	0.0721	Chris	rabbit	0.7357	1606	0.6566	-287	-0.4175	571
1	-161 N	-0.2984	Andrew	dog	0.1235	50	1.0142	1695	0.698	924
0	2043 N	-0.0924	Chris	hamster	0.1106	1148	-0.6918	-682	-0.6471	339
2	-418 N	0.3389	Michael	hamster	0.5665	490	-0.5322	880	-0.1113	1081
4	1190 N	0.9869	lISE	chicken	0.4907	780	1.3832	-922	0.9592	-142
5	1151 N	0.2146	Fabrice	pig	-0.5189	1258	0.5934	551	0.957	-698
3	-121 N	0.0852	Inan	dog	0.8097	-413	0.1806	1362	0.7139	-1196
1	395 N	0.509	Lise	ferret	-0.0826	1275	0.0176	249	1.5868	135
5	-708 N	0.4252	Reilly	hamster	-1.1619	1150	1.6168	None	0.2778	705
3	645 N	0.4108	Inan	reptile	1.1052	-501	-0.4524	1699	-1.442	1559
1	-650 N	0.7269	Andrew	bird	2.1051	1087	0.7364	1050	0.3057	394
3	687 N	1.0444	Inan	bird	-0.1486	599	0.2185	-75	0.5274	-335
3	-136 N	0.9026	Inan	reptile	0.7472	1893	0.0476	876	0.0285	149
1	-314 N	0.1996	Andrew	bird	0.8168	573	0.9779	599	1.1528	-700
1	-395 N	-0.5244	Andrew	bird	-0.5862	n/a	-0.0496	593	1.0365	19
1	-661 N	-0.2655	Eriq	bird	0.4107	1487	0.3859	1797	1.9242	-61
5	849 N	-1.5014	Reilly	pig	0.7854	1172	1.3923	2184	1.8191	-3
0	469 N	0.6274	Vani	guinea pig	1.0215	1776	0.8418	1298	0.3687	1118
1	-391 N	0.6161	Andrew	bird	0.9516	851	1.255	295	0.9968	686
1	-1117 N	0.1036	Andrew	bird	-0.7679	1691	-0.2674	617	1.0196	-1728
4	-103 N	-0.0385	Tony	fish, cat, rat	-0.629	-262	-0.1124	-550	1.7262	1013
3	-398 N	-1.2151	Reilly	reptile	1.0882	496	-0.302	770	-0.942	966
2	786 N	-0.1067	Michael	hamster	0.4436	1568	0.5078	-233	0.5139	-971
1	217 N	0.5231	Andrew	ferret	0.7517	371	0.7403	1210	1.6481	-491
5	534 N	-0.4807	Inan	pig	0.282	963	1.3062	453	-0.1216	-1324
1	30 N	0.6692	Andrew	ferret	0.2813	806	1.9742	308	1.7033	1701
5	-1013 N	1.444	Reilly	rabbit	0.6416	370	0.6955	673	1.3079	106
2	1037 N	-0.2208	Sam	hamster	-0.3166	794	0.5973	81	-0.3159	-134
0	1173 N	0.4083	Chris	guinea pig	1.273	357	0.5904	91	0.6095	-362
2	2203 N	0.5942	Michael	DOG	0.2212	-87	0.897	261	-0.3994	1345
5	-26 N	0.5046	reilly	pig	2.0372	697	0.6785	1087	0.2405	355
0	1016 N	0.5045	chris	GUINEA PIG	1.3385	602	-0.6434	1419	-0.1876	2240
2	2172 N	0.8494	Chris	hamster	-0.3373	404	1.2172	1014	-0.0973	572
1	210 N	0.6454	Andrew	bird	1.5334	None	0.9265	503	-0.1268	-52
2	758 N	2.237	Michael	hamster	-0.3739	1088	-0.0106	-793	1.0797	897
0	1034 N	0.1388	Fabrice	guinea pig	0.266	1153	2.1608	1377	-0.607	-268
4	1891 N	1.8416	Tony	chicken, fish, cat	0.7576	-390	0.1235	-535	0.0519	1852
2	903 N		Sam	hamster	3.5013	1674	-0.5526	-571	1.0788	-626
4	1181 N	0.9964	Tony	cat, chicken, rat	1.5904	290	0.4152	-1246	1.3929	1075
2	-66 N	0.8182	Sam	hamster	0.8486	1870	-0.1342	-199	-0.9577	-661
3	-799 N	0.3473	Inan	reptile	0.3644	1274	-0.4744	-484	0.2805	-171
2	1663 N	0.7127	Michael	hamster	1.6411	267	1.5696	-834	0.2283	-328
1	-743 N	1.7247	eRIQ	ferret	0.8178	-61	-0.2301	-24	-0.1419	260
2	1230 N	1.1158	Michael	bird	2.2119	784	0.6625	-329	-0.4248	1174
2	-532 N	-0.987	Michael	hamster	1.2807	989	1.1909	197	-0.9242	924
4	860 N	0.9456	Tony	chicken	1.482	344	0.3446	-108	0.5719	932
2	1356 N	1.7707	Sam	hamster	1.228	-801	0.1224	-197	2.7683	-504
2	-464 N	0.8057	Michael	hamster	0.7189	1255	-0.137	-150	0.848	-19
0	1039 N	1.1824	Vani	guinea pig	0.0295	1177	-0.9769	-295	-0.4702	458
5	218 N	n/a	Reilly	rabbit	0.2665	587	0.9739	616	1.4618	-1507
5	-491 N	-0.5741	Reilly	pig	-0.7444	1777	0.4241	914	0.7838	443
3	840 N	0.3077	Inan	dog	0.5617	-791	1.117	-519	0.171	-1350
2	357 N	0.3976	Sam	Hamster	-0.1269	-159	-0.0466	163	-0.2286	216
5	402 N	1.0994	Vani	rabbit	1.0422	633	0.4958	1059	1.5369	-149
1	432 N	0.9228	Andrew	bird	0.6252	1320	-0.729	728	1.2874	2020
2	104 N	-0.7915	Sam	hamster	-0.2524	576	1.2389	642	0.3151	447
0	806 N	0.4811	Fabrice	guinea pig	1.0964	783	1.1843	-173	1.1026	-117
4	499 N	-0.1801	Tony	rat, chicken	0.754	53	0.2832	520	0.9037	1360
3	-206 N	-0.1038	Inan	reptile	-0.0935	362	0.1136	-308	-0.0835	269
5	396 N	NULL	Reilly	guinea pig	0.1837	746	0.6301	231	-0.2369	-789
5	764 N	None	Reilly	rabbit	-0.4239	968	-0.5483	75	1.536	-130
3	-624 N	-0.0818	NULL	reptile	1.9204	-326	1.8354	1200	0.7502	-746
1	1 N	1.2183	Andrew	bird	1.0086	1021	0.7544	-127	0.6432	-1099
4	595 N	0.9347	Lise	hamster	-0.1962	765	0.514	784	0.0502	0
4	1201 N	-0.3385	Lise	cat, fish, rat	-0.1736	-747	0.4843	-188	2.6541	-543
3	-223 N	0.1968	Sam	reptile	-1.1767	2269	0.3802	834	1.2824	-1218
2	1059 N	-0.0987	Sam	hamster	0.6506	-11	0.1518	573	-0.9288	1787
1	-876 N	0.8948	Andrew	bird	0.2667	-852	-0.8899	1395	0.9898	-123
5	-1008 N	-0.0621	Reilly	pig	1.2333	1697	-0.328	1653	1.6473	-74
0	1720 N	-0.7375	Chris	guinea pig	1.3813	-35	0.4533	1899	0.2621	144
1	337 N	0.9019	Andrew	cat, fish, chicken	1.3298	1272	-0.378	-309	-0.1686	-542
5	-31 N	1.2315	rEILLY	pig	0.9723	814	1.5662	1656	-0.2278	-116
4	2048 N	1.1473	Reilly	fish, chicken	0.1469	42	-0.2607	-541	0.575	309
0	2203 N	1.2624	Fabrice	guinea pig	-0.1299	464	-0.2426	1165	0.1716	368
2	N/A	1.1219	Andrew	hamster	1.2077	-907	-0.3377	161	0.4846	2009
4	1205 N	0.2684	Lise	CAT, CHICKEN, RAT	0.2094	1486	0.4862	-675	-0.832	-339
2	2220 N	0.1756	Andrew	hamster	2.6885	866	-0.2815	-398	0.6343	725
2	1745 N	NULL	Sam	hamster	0.5451	1310	0.7403	422	-0.0393	-345
5	-986 N	-0.423	Reilly	pig	-0.5685	906	1.1733	339	0.6407	-100
5	139 N	-1.2236	Reilly	pig	0.6038	1399	0.1431	1652	-0.8542	-509
0	1468 N	0.194	fabrice	guinea pig	-0.6078	1669	0.3506	1154	0.0054	-1021
4	918 N	1.2207	Tony	chicken, fish, cat	-0.452	1594	0.3379	145	1.4041	-644
2	-1002 N	0.3744	Inan	hamster	0.4236	1474	0.5058	1990	0.9988	1968
3	-390 N	-0.4752	Inan	dog	1.7241	606	1.4658	753	-0.0096	-46
4	84 N	0.6706	Eriq	rat, chicken, cat	-0.5157	1226	1.8314	-598	0.5258	868
3	127 N	0.2704	Inan	reptile	-1.2868	1522	1.4311	278	0.2821	-63
3	947 N	-0.8875	Inan	dog	0.6603	1236	0.1644	138	-0.4306	713
5	242 N	1.5614	Reilly	rabbit	-0.9905	-976	0.9828	514	0.947	-2210
2	1231 N	-0.0017	Sam	hamster	1.107	1081	0.3893	-857	0.7678	1088
2	502 N	1.3521	Michael	hamster	0.5253	232	0.6953	-742	0.1428	593
0	1869 N	1.3096	Fabrice	guinea pig	0.1672	-461	0.5555	-44	1.3153	1219
0	-224 N	0.1758	Chris	guinea pig	0.1511	-328	0.0392	1611	1.2441	876
0	657 N	0.4732	Vani	dog	1.3243	59	-0.1421	954	-0.8999	-676
5	384 N	0.0145	Reilly	pig	1.1744	1549	1.6644	971	0.2456	1102
3	517 N	-1.2806	Inan	reptile	-0.0283	2128	-0.0401	-8	0.0902	15
3	625 N	1.1604	Inan	reptile	1.9416	592	-1.1264	277	1.1937	-196
5	-1478 N	0.2597	Reilly	rabbit	1.337	1300	1.1317	1484	0.0808	-764
5	-1226 N	-0.4205	Reilly	rabbit	0.3359	819	-0.1245	451	-0.8776	-321
3	-1160 N	-0.1784	Inan	dog	0.8456	-137	-0.6032	-247	-0.093	625
0	1493 N	-0.489	Vani	Guinea Pig	-0.1143	1769	0.8914	737	0.4425	-259
1	359 N	0.4267	Andrew	ferret	0.0179	1694	0.7737	1709	1.514	-859
1	-960 N	0.4709	andrew	ferret	-0.0884	856	-1.0611	519	1.0795	1591
2	732 N	0.7563	Sam	hamster	-0.4194	-82	0.8926	868	-0.7445	-326
4	-148 N	0.9373	Inan	fish, chicken, rat	1.6602	1966	0.6761	-887	-0.2234	89
0	761 N	0.0167	Vani	guinea pig	1.4127	179	-1.2235	-622	0.2061	-716
5	-732 N	-0.4302	Reilly	n/a	-0.0738	39	-0.627	783	-0.2679	671
5	-87 N	0.3642	inan	rabbit	0.9609	1625	0.2291	696	0.5904	-2161
0	1867 N	0.0628	Fabrice	guinea pig	1.1191	1237	-0.2207	894	0.472	-762
4	811 N	-0.2432	Tony	fish, chicken, rat	-0.522	273	1.778	493	1.22	-23
2	899 N	NULL	mICHAEL	hamster	0.3281	1015	0.9563	757	1.8232	95
2	-275 N	0.3221	Michael	hamster	1.2709	1102	0.6864	306	0.2558	2121
1	-337 N	0.7333	Andrew	bird	-0.2812	1674	-0.288	1518	0.9571	-16
0	796 N	1.3419	Andrew	guinea pig	1.7397	1775	-1.472	636	0.0487	-1175
0	1442 N	0.6609	Vani	dog	0.3059	759	1.0349	1151	-0.1577	-32
3	-87 N	0.3475	Inan	reptile	-1.3103	-565	0.459	1069	0.2116	-200
2	1438 N	0.3836	Michael	hamster	1.8391	-345	0.8106	-845	0.1332	-60
4	808 N	0.0622	Lise	fish	0.2845	-624	0.4164	547	0.9616	515
2	376 N	-0.2216	sam	hamster	0.3034	1175	-0.746	289	1.0851	2122
4	861 N	0.3458	Lise	cat, rat, fish	2.7979	324	2.0791	-246	0.9576	979
1	-807 N	0.5938	Andrew	ferret	2.2471	520	-0.0515	698	0.1237	-129
5	194 N	-1.1998	Reilly	pig	0.3923	1519	0.2996	959	1.0423	243
3	-117 N	-0.1495	Inan	ferret	-0.69	-219	-1.323	1019	0.1028	1101
3	1448 N	0.002	Inan	dog	0.7279	190	1.4848	769	0.944	373
0	676 N	0.6388	Chris	ferret	-0.0384	457	0.528	1141	-0.1512	419
4	193 N	0.4906	Lise	Chicken, Rat, Fish	1.9267	89	2.2007	-497	2.0126	-709
0	750 N	1.2925	Vani	guinea pig	-0.2958	950	0.8487	1009	0.0027	-271
5	251 N	1.4674	Reilly	rabbit	-0.0772	317	1.471	1070	2.8582	1218
2	130 N	-0.1773	Michael	hamster	0.8243	1850	0.4264	691	2.0026	-1007
1	-989 N	-0.6686	Andrew	ferret	1.0041	1350	2.1077	?	0.4636	-256
5	-16 N	-1.4149	Reilly	pig	-0.1053	378	1.5154	280	1.2383	408
4	-63 N	2.2728	Tony	chicken, cat, rat	0.03	488	1.5822	-281	0.4309	-183
5	847 N	-0.3531	rEILLY	rabbit	1.6267	1689	1.5727	994	0.674	1170
3	464 N	0.3528	Inan	pig	0.0443	1238	-0.564	434	2.3943	-126
4	655 N	0.4424	Lise	chicken	0.8123	6	1.7322	444	0.1633	14
4	402 N	-0.4471	Eriq	chicken, fish, cat	0.6013	-621	0.9137	-597	1.0538	792
2	2027 N	-0.9663	Sam	hamster	2.1633	1165	0.8538	-79	0.1478	-70
2	925 N	-0.5598	Michael	hamster	0.6207	-147	-0.2545	107	-0.5109	1263
0	1732 N	0.3714	Fabrice	guinea pig	0.1654	416	-0.3129	886	-1.2796	109
5	947 N	0.2961	Reilly	pig	0.8594	1161	0.8891	377	-0.2434	-779
0	1226 N	-0.3922	Vani	guinea pig	0.3208	49	1.0061	659	1.7298	-745
0	1695 N	0.3914	Fabrice	guinea pig	0.9596	518		24	-0.0129	-571
4	668 N	0.1651	Lise	cat, fish, chicken	1.6958	652	1.3379	135	0.9666	1460
5	102 N	0.5179	Reilly	rabbit	1.4044	874	0.4283	1576	1.162	708
4	649 N	-0.0986	Lise	fish	2.2425	657	0.4023	-308	-0.0237	996
1	-150 N	0.9999	Andrew	bird	1.2017	1462	-1.3771	-820	0.755	-2007
4	1417 N	0.3725	REILLY	cat	-0.7116	226	1.0958	9	1.2967	-601
0	1819 N	1.4993	Vani	guinea pig	0.9493	861	-0.5752	898	-0.5445	36
2	-91 N	0.0867	Michael	hamster	1.0902	1393	-1.3033	286	0.0331	632
2	944 N	-0.0368	Sam	hamster	0.6642	1127	-0.1686	-22	-0.5685	1442
4	86 N	-0.3683	Lise	rat, chicken, fish	0.4413	-296	1.3095	-967	0.0555	-20
1	-48 N	-0.6556	Andrew	ferret	-0.3916	302	-0.1613	1742	0.544	-277
0	-170 N	1.6457	Vani	guinea pig	1.309	690	0.0797	707	-0.0047	-1116
2	986 N	-1.7986	Sam	hamster	1.2246	1030	1.22	273	-0.961	788
4	374 N	0.3032	tONY	cat	1.4926	493	0.6191	985	1.2335	-131
0	893 N	0.261	Fabrice	guinea pig	1.1637	779	-1.1534	-96	-0.9817	606
1	-602 N	1.7569	Andrew	ferret	0.1568	-108	0.2842	1416	0.6093	-767
0	1896 N	0.0884	Chris	guinea pig	0.4127	1537	0.3173	520	0.1274	-381
5	-444 N	1.5732	Reilly	rabbit	1.6266	718	1.2742	1054	0.827	11
3	-41 N	0.799	Inan	reptile	0.8805	1267	1.1959	1169	-0.1904	280
5	219 N	0.0003	Reilly	pig	0.6738	1090	1.1283	322	0.4191	383
5	1402 N	-0.074	REILLY	rabbit	0.2728	1716	0.3209	329	0.3236	1537
1	-805 N	0.3781	Andrew	ferret	1.3834	1494	0.9869	-142	1.4271	-1428
4	487 N	1.6792	Tony	rat, cat, chicken	0.124	823	0.2229	386	1.4683	159
4	1371 N	2.202	Tony	rat, chicken, cat	0.6851	534	-0.0983	-1226	1.5585	-364
2	1465 N	-0.082	Michael	hamster	0.8827	555	0.2854	-680	0.7709	280
2	1503 N	0.2607	Michael	hamster	0.6558	1460	2.6281	-351	-0.1169	2481
0	892 N	0.3152	Fabrice	guinea pig	0.3865	1156	0.9088	818	1.1007	362
3	-338 N	0.9382	Inan	dog	0.7102	1702	0.4614	1940	-0.8168	-666
4	348 N	1.4912	Inan	reptile	1.6572	33	1.4205	-435	1.54	506
2	2089 N	0.2404	Michael	hamster	-0.0843	1039	0.3137	-313	0.4141	434
3	1895 N	0.4245	Inan	dog	0.6043	1720	0.6544	165	0.0342	-922
0	743 N	0.5508	Fabrice	guinea pig	-0.1187	450	-0.635	1945	0.7092	1690
3	-972 N	0.9858	Inan	dog	1.1236	788	-0.4137	518	0.7083	-926
5	-862 N	1.3991	Reilly	pig	0.8768	977	1.4633	58	1.1128	72
4	1077 N	0.0356	Lise	rat, cat	-0.9738	34	0.8786	172	0.3845	412
0	204 N	-0.1323	Inan	ferret	1.0227	1168	1.0883	-262	0.0397	1340
4	-299 N	-0.0506	Tony	guinea pig	0.5159	-329	0.8219	-283	0.7711	240
2	981 N	0.7387	NULL	hamster	1.4908	407	0.3367	-286	0.7677	867
2	843 N	0.8504	Michael	hamster	1.2921	753	0.4168	-717	0.9546	6
3	-1302 N	0.2288	inan	reptile	0.2443	-747	n/a	412	-0.4654	-792
1	474 N	0.7603	Andrew	None	0.8599	302	-1.1201	1219	2.5719	2172
0	2541 N	0.135	Chris	guinea pig	n/a	1451	0.0876	1276	1.0144	1270
4	-125 N	0.6605	Lise	cat	0.4081	518	-0.8219	-378	0.0397	-420
3	-1040 N	-0.3958	Inan	reptile	-0.147	850	-0.4267	963	0.4953	-2886
4	845 N	1.1374	Eriq	bird	0.4858	431	1.0838	1100	0.5594	524
3	184 N	0.0649	Inan	dog	-0.1599	1558	1.2253	433	0.7405	221
0	1450 N	0.0895	Reilly	guinea pig	0.1602	-123	0.1357	991	1.3357	-904
4	726 N	1.324	Lise	rat	0.9403	118	0.1835	42	0.7613	947
4	311 N	0.6846	Lise	chicken, fish, rat	-0.3775	-851	0.6631	240	0.9431	1644
0	1872 N	0.9366	Fabrice	guinea pig	1.7218	1135	1.0106	1579	0.7308	-189
0	1437 N	1.2751	cHRIS	guinea pig	0.1979	331	0.4445	115	0.4254	-160
3	-14 N	-0.8656	Chris	reptile	1.2571	2137	-0.8701	1343	0.9217	-890
2	984 N	1.0705	Sam	hamster	0.0681	524	0.3228	242	0.9254	-250
0	-11 N	0.0717	Chris	guinea pig	0.8006	2118	0.249	686	0.7745	641
3	111 N	0.2853	Inan	reptile	-0.5254	369	-0.8293	1131	0.5633	-330
4	1681 N	-0.5964	Lise	chicken, cat, fish	-0.6809	119	1.2505	-688	1.1251	1432
5	-86 N	1.7834	Reilly	pig	1.4349	-314	-0.5249	753	1.5125	-494
5	188 N	1.0674	Reilly	pig	-0.7467	191	-0.7286	672	1.0971	929
1	-895 N	1.1536	Andrew	ferret	0.7312	2000	-0.1464	1280	-0.2294	1104
5	-1882 N	0.2821	Inan	pig	1.0755	204	1.4509	-888	1.6511	-324
5	364 N	0.1885	Reilly	rabbit	1.9958	992	-1.1284	1772	1.215	
1	70 N	0.7563	Andrew	bird	1.675	312	-0.2932	71	1.4878	-82
2	1342 N	0.8328	Michael	hamster	0.2995	808	0.752	-211	-0.9652	948
4	880 N	0.9407	Lise	cat	1.2991	-987	0.6216	595	2.3235	908
0	-435 N	0.3892	Chris	guinea pig	-0.0015	1302	0.5186	1543	-0.2287	1280
5	-286 N	0.3391	Reilly	pig	0.247	343	0.1837	819	0.7219	542
1	-637 N	0.5347	Andrew	bird	0.4121	1091	-0.4346	942	1.3735	-721
2	1000 N	1.1248	Sam	hamster	0.9327	2162	NULL	-1250	0.6423	-282
0	1173 N	1.4496	Vani	guinea pig	1.126	1833	0.3685	25	-0.1885	172
1	-228 N	0.8484	Andrew	bird	0.6344	1716	-0.2099	2005	0.1715	123
5	463 N	0.0808	Reilly	pig	-0.1336	185	1.3248	1010	0.6033	381
4	1579 N	None	Lise	rat, fish	0.4461	1068	1.8901	-372	-0.4719	466
2	1698 N	0.6398	Sam	hamster	1.2814	381	-0.0257	1177	0.4256	569
3	-701 N	-0.6867	Inan	ferret	1.5835	1417	0.6885	178	-0.2309	725
5	1074 N	-0.5248	Andrew	rabbit	0.1959	502	1.3426	760	1.1195	491
1	520 N	0.249	Andrew	ferret	0.9326	1274	0.0957	799	2.1806	-1011
4	-237 N	0.1604	Eriq	chicken	0.9544	721	1.1708	-514	1.1276	421
2	1333 N	0.7329	Michael	hamster	0.0583	1054	-0.321	1225	0.4004	1298
2	-632 N	1.005	Sam	hamster	1.3777	914	0.7549	241	-1.2831	414
3	122 N	0.3213	Inan	reptile	0.8563	798	0.4796	625	-0.9281	-416
0	309 N	0.5171	Fabrice	hamster	0.037	72	1.507	798	-1.0311	-75
3	52 N	0.2075	Inan	reptile	0.4414	1172	-0.2723	818	1.5295	428
4	-151 N	1.6365	Lise	rat, chicken	1.0738	-1016	0.048	940	1.072	-286
3	479 N	0.4303	Inan	dog	0.5368	862	1.7302	1472	-0.1701	-450
2	1027 N	0.6141	Michael	hamster	0.408	1946	-0.8611	454	1.0808	1146
3	-52 N	0.0901	Inan	dog	-0.6345	1303	0.424	88	-0.9299	333
3	-363 N	0.7594	Inan	dog	0.2718	1305	0.5754	1955	-0.0954	703
2	1120 N	-0.1175	Sam	HAMSTER	0.4006	-28	-0.5539	1647	-0.0725	913
2	-38 N	0.2754	Sam	hamster	2.3175	1433	-0.1305	730	-0.2343	812
1	172 N	1.118	Michael	bird	2.9203	1193	1.3431	980	2.0017	-385
1	-314 N	0.7202	Andrew	bird	0.0046	1458	0.3993	193	1.3865	763
